title,release_date,budget,revenue,runtime,genres,release_year
Ralph Breaks the Internet,2018-11-20,175000000.0,529323962.0,112.0,"['Family', 'Animation', 'Comedy', 'Adventure']",2018
Hunter Killer,2018-10-19,40000000.0,31672678.0,121.0,"['Action', 'Adventure', 'Thriller']",2018
Red Sparrow,2018-02-15,69000000.0,151572634.0,140.0,"['Thriller', 'Mystery']",2018
Dietrich Icon,2018-07-03,0.0,0.0,22.0,['Documentary'],2018
Upgrade,2018-05-31,3000000.0,16976561.0,100.0,"['Action', 'Thriller', 'Science Fiction']",2018
Boundaries,2018-05-01,0.0,0.0,9.0,['Drama'],2018
Sicario: Day of the Soldado,2018-06-27,35000000.0,75836683.0,122.0,"['Action', 'Crime', 'Thriller']",2018
The Atheist,2018-11-30,0.0,0.0,11.0,['Comedy'],2018
Solo: A Star Wars Story,2018-05-15,250000000.0,392952373.0,135.0,"['Science Fiction', 'Adventure', 'Action']",2018
Drawn Out,2018-08-09,0.0,0.0,34.0,[],2018
Ocean's Eight,2018-06-07,70000000.0,297718711.0,111.0,"['Crime', 'Comedy', 'Action']",2018
The Predator,2018-09-05,88000000.0,160542134.0,107.0,"['Science Fiction', 'Action', 'Thriller']",2018
Parallel,2018-04-10,0.0,0.0,104.0,"['Science Fiction', 'Fantasy', 'Horror']",2018
Remembering Deborah Watling,2018-03-26,0.0,0.0,31.0,['Documentary'],2018
The Commuter,2018-01-11,30000000.0,119942387.0,104.0,"['Action', 'Thriller', 'Mystery']",2018
Das Rheingold - San Francisco Opera,2018-06-19,0.0,0.0,152.0,['Music'],2018
The Ride,2018-04-27,0.0,0.0,98.0,['Drama'],2018
Spiritus,2018-10-31,0.0,0.0,89.0,[],2018
Dog Eat Dog,2018-06-10,0.0,0.0,25.0,"['Comedy', 'Drama']",2018
BlacKkKlansman,2018-08-09,15000000.0,93411426.0,136.0,"['Crime', 'Comedy', 'Drama', 'History']",2018
Moromete Family: On the Edge of Time,2018-11-16,1652722.0,0.0,110.0,['Drama'],2018
Creed II,2018-11-21,50000000.0,214200000.0,130.0,"['Drama', 'Action']",2018
Soldier Millions,2018-04-12,0.0,0.0,85.0,"['War', 'Drama']",2018
The Grinch,2018-11-08,75000000.0,508600000.0,85.0,"['Family', 'Comedy', 'Animation']",2018
Shinjuku Punch,2018-12-01,0.0,0.0,93.0,"['Crime', 'Drama']",2018
Macross Delta: Passionate Walküre,2018-02-09,0.0,0.0,120.0,"['Animation', 'Action', 'Drama', 'Science Fiction', 'War', 'Romance', 'Music']",2018
Homay King on 'Shanghai Express',2018-07-03,0.0,0.0,25.0,['Documentary'],2018
Call Boy,2018-04-06,0.0,0.0,119.0,['Drama'],2018
The Kissing Booth,2018-05-11,0.0,0.0,105.0,"['Romance', 'Comedy']",2018
Overboard,2018-04-13,12000000.0,91244913.0,112.0,"['Romance', 'Comedy']",2018
The Witch: Part 1. The Subversion,2018-06-27,5500000.0,24340302.0,126.0,"['Action', 'Mystery', 'Science Fiction']",2018
10x10,2018-03-16,0.0,68260.0,86.0,"['Drama', 'Mystery', 'Thriller']",2018
She Who Must Be Loved,2018-10-13,0.0,0.0,90.0,['Documentary'],2018
Annihilation,2018-02-22,40000000.0,43070915.0,115.0,"['Science Fiction', 'Horror']",2018
Deadly Runway,2018-08-23,0.0,0.0,88.0,"['Thriller', 'TV Movie']",2018
Extinction,2018-07-15,0.0,1451864.0,96.0,"['Action', 'Drama', 'Science Fiction', 'Thriller']",2018
Halloween,2018-10-18,10000000.0,259939869.0,106.0,"['Horror', 'Thriller']",2018
The Package,2018-08-10,0.0,0.0,94.0,['Comedy'],2018
Robin Hood,2018-11-03,100000000.0,86493046.0,116.0,"['Adventure', 'Action', 'Thriller', 'Fantasy']",2018
Khuruf,2018-11-19,0.0,0.0,13.0,['Comedy'],2018
Catskill Park,2018-11-27,0.0,0.0,93.0,"['Horror', 'Science Fiction']",2018
"Love, Simon",2018-02-16,17000000.0,66316289.0,110.0,"['Comedy', 'Drama', 'Romance']",2018
False Flag,2018-09-01,0.0,0.0,80.0,"['Action', 'Drama']",2018
The Mule,2018-12-14,50000000.0,174800000.0,116.0,"['Crime', 'Drama']",2018
An Affair: My Sister-in-law's Love,2018-07-26,0.0,0.0,73.0,"['Drama', 'Romance']",2018
Mile 22,2018-08-16,35000000.0,66308758.0,94.0,"['Action', 'Thriller']",2018
Beautiful Boy,2018-10-12,25000000.0,31749905.0,121.0,['Drama'],2018
Unit 68,2018-03-26,11000.0,0.0,0.0,[],2018
Adrift,2018-05-31,35000000.0,59945012.0,96.0,"['Thriller', 'Romance', 'Adventure']",2018
The Rider,2018-03-28,0.0,0.0,103.0,"['Drama', 'Western']",2018
Suspiria,2018-10-26,20000000.0,7953089.0,152.0,"['Horror', 'Mystery', 'Drama']",2018
To All the Boys I've Loved Before,2018-08-17,0.0,0.0,100.0,"['Comedy', 'Romance']",2018
Frank and Fearless,2018-11-23,0.0,0.0,104.0,['Comedy'],2018
Death Wish,2018-03-01,30000000.0,34017028.0,107.0,"['Action', 'Crime', 'Thriller', 'Drama']",2018
Bird Box,2018-12-13,19800000.0,0.0,124.0,"['Horror', 'Thriller', 'Drama']",2018
The Making of,2018-08-01,0.0,0.0,10.0,[],2018
Abnormal Attraction,2018-03-01,200000.0,0.0,107.0,"['Adventure', 'Comedy', 'Fantasy', 'Horror']",2018
Flight 666,2018-05-29,0.0,0.0,89.0,"['Horror', 'Action']",2018
Revenge,2018-02-07,2900000.0,938055.0,108.0,"['Action', 'Horror', 'Thriller']",2018
Tim and the Fluteboy,2018-09-18,0.0,0.0,16.0,[],2018
Toy Story 4,2019-06-19,175000000.0,1073841394.0,100.0,"['Family', 'Comedy', 'Animation', 'Adventure']",2019
Parasite,2019-05-30,11363000.0,257591776.0,133.0,"['Comedy', 'Thriller', 'Drama']",2019
Joker,2019-10-01,55000000.0,1078958629.0,122.0,"['Crime', 'Thriller', 'Drama']",2019
UFC Fight Night 155: de Randamie vs. Ladd,2019-07-13,0.0,0.0,0.0,[],2019
Once Upon a Time... in Hollywood,2019-07-24,95000000.0,392105159.0,162.0,"['Comedy', 'Drama', 'Thriller']",2019
Avengers: Endgame,2019-04-24,356000000.0,2799439100.0,181.0,"['Adventure', 'Science Fiction', 'Action']",2019
Spider-Man: Far From Home,2019-06-28,160000000.0,1132723226.0,129.0,"['Action', 'Adventure', 'Science Fiction']",2019
Fast & Furious Presents: Hobbs & Shaw,2019-07-31,200000000.0,760098996.0,137.0,"['Action', 'Adventure', 'Comedy']",2019
Knives Out,2019-11-27,40000000.0,312897920.0,131.0,"['Comedy', 'Crime', 'Mystery']",2019
Star Wars: The Rise of Skywalker,2019-12-18,489900000.0,1074144248.0,142.0,"['Adventure', 'Action', 'Science Fiction']",2019
Ready or Not,2019-08-21,6000000.0,57615777.0,95.0,"['Horror', 'Comedy']",2019
Queen of Hearts,2019-03-27,19000000.0,0.0,127.0,['Drama'],2019
It Chapter Two,2019-09-04,79000000.0,473123154.0,169.0,"['Horror', 'Thriller', 'Drama']",2019
The Lion King,2019-07-12,260000000.0,1662020819.0,118.0,"['Adventure', 'Drama', 'Family', 'Animation']",2019
Svaha: The Sixth Finger,2019-02-20,0.0,17607783.0,122.0,"['Horror', 'Mystery', 'Thriller', 'Crime']",2019
Godzilla: King of the Monsters,2019-05-29,170000000.0,387300138.0,132.0,"['Science Fiction', 'Action']",2019
Midsommar,2019-07-03,9000000.0,48498408.0,147.0,"['Horror', 'Drama', 'Mystery']",2019
Ne Zha,2019-07-26,22000000.0,742718496.0,110.0,"['Animation', 'Fantasy', 'Adventure']",2019
John Wick: Chapter 3 - Parabellum,2019-05-15,55000000.0,328349908.0,131.0,"['Action', 'Thriller', 'Crime']",2019
Miracle in Cell No. 7,2019-10-10,0.0,28000000.0,132.0,['Drama'],2019
Aladdin,2019-05-22,183000000.0,1054304000.0,127.0,"['Adventure', 'Fantasy', 'Romance', 'Family']",2019
The New York Yankees: Behind the Broadcast,2019-03-14,0.0,0.0,0.0,[],2019
Captain Marvel,2019-03-06,152000000.0,1131416446.0,124.0,"['Action', 'Adventure', 'Science Fiction']",2019
Shazam!,2019-03-29,80000000.0,367799011.0,132.0,"['Action', 'Comedy', 'Fantasy']",2019
Alita: Battle Angel,2019-01-31,170000000.0,405000000.0,122.0,"['Action', 'Science Fiction', 'Adventure']",2019
Little Women,2019-12-25,40000000.0,332103783.0,135.0,"['Drama', 'Romance', 'History']",2019
The Secret Life of Pets 2,2019-05-24,80000000.0,429434163.0,86.0,"['Family', 'Comedy', 'Adventure', 'Animation']",2019
Anna,2019-06-19,34000000.0,31626978.0,119.0,"['Action', 'Adventure', 'Thriller']",2019
1917,2019-12-25,100000000.0,446064352.0,119.0,"['War', 'History', 'Drama', 'Action', 'Adventure']",2019
After,2019-04-11,14000000.0,69497587.0,106.0,"['Romance', 'Drama']",2019
Ford v Ferrari,2019-11-13,97600000.0,225508210.0,153.0,"['Drama', 'Action', 'History']",2019
Frozen II,2019-11-20,150000000.0,1453683476.0,103.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",2019
Gemini Man,2019-10-02,140000000.0,173469516.0,117.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",2019
Pokémon Detective Pikachu,2019-05-03,150000000.0,449762638.0,105.0,"['Action', 'Adventure', 'Fantasy']",2019
Terminator: Dark Fate,2019-10-23,185000000.0,261119292.0,128.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",2019
How to Train Your Dragon: The Hidden World,2019-01-03,129000000.0,539987993.0,104.0,"['Animation', 'Family', 'Adventure']",2019
Skid,2019-09-05,0.0,0.0,5.0,"['Adventure', 'Animation']",2019
Glück gehabt,2019-12-20,0.0,0.0,97.0,['Comedy'],2019
The Lighthouse,2019-10-18,11000000.0,18262464.0,109.0,"['Drama', 'Fantasy', 'Thriller']",2019
Rambo: Last Blood,2019-09-18,50000000.0,91500000.0,89.0,"['Action', 'Thriller', 'Drama']",2019
Jumanji: The Next Level,2019-12-04,125000000.0,801693929.0,123.0,"['Adventure', 'Comedy', 'Fantasy']",2019
Martini Shot,2019-12-14,0.0,0.0,2.0,['Documentary'],2019
Descendants 3,2019-08-02,15000000.0,0.0,106.0,"['Family', 'TV Movie', 'Adventure', 'Fantasy', 'Music']",2019
Je třeba zabít Sekala,2019-03-04,0.0,0.0,0.0,['Drama'],2019
My Wife's Sister 3,2019-08-08,0.0,0.0,71.0,"['Drama', 'Romance']",2019
Royal Opera House: Don Pasquale,2019-10-24,0.0,0.0,210.0,"['Music', 'Comedy']",2019
Dark Phoenix,2019-06-05,200000000.0,252442974.0,114.0,"['Science Fiction', 'Action', 'Adventure']",2019
Polar,2019-01-25,0.0,0.0,118.0,"['Action', 'Crime', 'Drama']",2019
The Irishman,2019-11-01,159000000.0,968853.0,209.0,"['Crime', 'Drama', 'History']",2019
Glass,2019-01-16,20000000.0,246999039.0,129.0,"['Thriller', 'Drama', 'Science Fiction']",2019
Angel Has Fallen,2019-08-21,40000000.0,146661977.0,122.0,"['Action', 'Thriller']",2019
Kalippu,2019-05-10,0.0,0.0,130.0,"['Action', 'Thriller']",2019
Maleficent: Mistress of Evil,2019-10-16,185000000.0,491730089.0,119.0,"['Family', 'Fantasy', 'Adventure']",2019
King of the Road,2019-12-20,0.0,0.0,97.0,['Crime'],2019
Elixir,2019-02-09,0.0,0.0,10.0,[],2019
"Où en êtes-vous, Teresa Villaverde ?",2019-10-26,0.0,0.0,17.0,['Documentary'],2019
Midnight Regulations,2019-04-13,19232.0,0.0,38.0,"['Crime', 'Thriller']",2019
Avengement,2019-05-24,2400000.0,89900000.0,88.0,"['Crime', 'Action']",2019
Jojo Rabbit,2019-10-18,14000000.0,82468705.0,108.0,"['Comedy', 'War', 'Drama']",2019
Cold Pursuit,2019-02-07,60000000.0,76419755.0,119.0,"['Crime', 'Action']",2019
Melody Makers,2019-12-17,0.0,0.0,97.0,"['Music', 'Documentary']",2019
Becoming Leslie,2019-03-08,0.0,0.0,84.0,['Documentary'],2019
Night Train to Nowhere: Ted Newsom on Bernard Gordon,2019-01-01,0.0,0.0,16.0,['Documentary'],2019
Code 8,2019-12-06,15000000.0,157209.0,99.0,"['Science Fiction', 'Action', 'Crime']",2019
Us,2019-03-14,20000000.0,256071218.0,116.0,"['Horror', 'Mystery']",2019
Supernova,2019-11-22,0.0,0.0,78.0,"['Thriller', 'Drama']",2019
The Strange Story of the Eurocine Cannibal Film,2019-03-11,0.0,0.0,49.0,['Documentary'],2019
dis/cognition,2019-08-25,0.0,0.0,11.0,[],2019
"The Gangster, the Cop, the Devil",2019-05-15,6500000.0,25775371.0,110.0,"['Crime', 'Action', 'Thriller']",2019
Bad Boy Symphony,2019-05-17,0.0,0.0,96.0,['Action'],2019
Opération Finot,2019-07-01,0.0,0.0,30.0,"['Comedy', 'Drama']",2019
The King,2019-10-11,0.0,0.0,140.0,"['Drama', 'History', 'War']",2019
Hustlers,2019-09-12,20000000.0,157563598.0,110.0,"['Drama', 'Comedy', 'Crime']",2019
Swapping: Perfect Neighbor,2019-11-04,0.0,0.0,71.0,['Romance'],2019
Deadly Excursion,2019-01-28,0.0,0.0,120.0,"['Thriller', 'TV Movie']",2019
Cena,2019-04-03,0.0,0.0,0.0,"['Thriller', 'Drama']",2019
Tito,2019-03-08,0.0,0.0,70.0,"['Comedy', 'Drama']",2019
Bliss,2019-09-27,0.0,0.0,80.0,['Horror'],2019
The Informer,2019-08-30,60000000.0,2927708.0,109.0,"['Drama', 'Crime', 'Thriller']",2019
Uncut Gems,2019-08-30,19000000.0,50023780.0,136.0,"['Drama', 'Thriller', 'Crime']",2019
Breakthrough,2019-04-10,14000000.0,49200000.0,116.0,['Drama'],2019
"Patrick Bruel, le concert événement",2019-12-07,0.0,0.0,0.0,['Music'],2019
Milton,2019-03-09,0.0,0.0,11.0,"['Comedy', 'Drama']",2019
Outpost Earth,2019-01-22,0.0,0.0,83.0,"['Horror', 'Science Fiction']",2019
Failure,2019-12-05,0.0,0.0,28.0,[],2019
The Platform,2019-11-08,1203235.0,1090116.0,95.0,"['Drama', 'Science Fiction', 'Thriller']",2019
Die Vereinbarung,2019-01-01,0.0,0.0,0.0,['Drama'],2019
The Boy Who Harnessed the Wind,2019-02-14,0.0,0.0,113.0,"['Drama', 'History']",2019
Deadly Reunion,2019-05-21,0.0,0.0,72.0,"['Horror', 'Thriller']",2019
Going to Hell,2019-01-08,0.0,0.0,172.0,['Documentary'],2019
Chasing Shadows,2019-01-01,0.0,0.0,80.0,['Thriller'],2019
Marriage Story,2019-09-28,18000000.0,333686.0,137.0,['Drama'],2019
TNT Trouble,2019-06-12,0.0,0.0,0.0,"['Comedy', 'Animation']",2019
Rogue Warfare,2019-10-04,0.0,0.0,103.0,"['War', 'Action']",2019
A Gothic Video Introduction by Pierre Emö,2019-03-30,0.0,0.0,4.0,"['Horror', 'Comedy', 'Mystery']",2019
Men in Black: International,2019-06-12,110000000.0,253890701.0,115.0,"['Comedy', 'Science Fiction', 'Action', 'Adventure']",2019
Five Feet Apart,2019-03-14,7000000.0,92600000.0,116.0,"['Romance', 'Drama']",2019
Fighter,2019-07-19,0.0,0.0,116.0,"['Drama', 'Crime']",2019
Ablaze,2019-09-29,2000000.0,0.0,86.0,"['Drama', 'History', 'TV Movie']",2019
Arkansas,2020-05-05,0.0,0.0,117.0,"['Crime', 'Thriller', 'Action', 'Mystery']",2020
Pool Boy Nightmare,2020-09-07,0.0,0.0,87.0,"['Thriller', 'TV Movie']",2020
Greenland,2020-07-29,34000000.0,52300000.0,120.0,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",2020
Sonic the Hedgehog,2020-02-12,85000000.0,319715683.0,99.0,"['Action', 'Science Fiction', 'Comedy', 'Family']",2020
Bosomy Mom 2,2020-05-27,0.0,0.0,69.0,['Romance'],2020
Soul,2020-12-25,150000000.0,121977511.0,101.0,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Drama', 'Music']",2020
Hole-in-law,2020-07-06,0.0,0.0,95.0,['Romance'],2020
The Call of the Wild,2020-02-19,109000000.0,111200000.0,100.0,"['Adventure', 'Family', 'Drama']",2020
Bad Boys for Life,2020-01-15,90000000.0,426505244.0,124.0,"['Thriller', 'Action', 'Crime']",2020
Bargains,2020-04-06,0.0,0.0,1.0,"['Documentary', 'Animation']",2020
Tenet,2020-08-22,205000000.0,365304105.0,150.0,"['Action', 'Thriller', 'Science Fiction']",2020
Wonder Woman 1984,2020-12-16,200000000.0,169601036.0,151.0,"['Action', 'Adventure', 'Fantasy']",2020
Mulan,2020-09-04,200000000.0,69965374.0,115.0,"['Adventure', 'Fantasy', 'Action']",2020
Extraction,2020-04-23,65000000.0,0.0,116.0,"['Action', 'Thriller']",2020
The Hunt,2020-03-11,14000000.0,12400979.0,90.0,"['Action', 'Thriller', 'Horror']",2020
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,15700000.0,523542183.0,117.0,"['Animation', 'Action', 'Fantasy']",2020
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,75000000.0,205537933.0,109.0,"['Action', 'Crime']",2020
Trópico,2020-10-30,0.0,0.0,0.0,"['Thriller', 'Romance', 'Drama', 'Action']",2020
Enola Holmes,2020-09-23,21000000.0,0.0,123.0,"['Adventure', 'Mystery', 'Crime']",2020
Emma.,2020-02-13,10000000.0,25200000.0,125.0,"['Comedy', 'Romance']",2020
Encontrados,2020-12-17,0.0,0.0,90.0,['Drama'],2020
Surviving Supercon,2020-08-07,0.0,0.0,94.0,['Documentary'],2020
Underwater,2020-01-08,50000000.0,40882928.0,95.0,"['Horror', 'Science Fiction', 'Action', 'Adventure']",2020
Bandit,2020-05-09,0.0,0.0,1.0,"['Documentary', 'Animation']",2020
Neon Sign,2020-04-17,0.0,0.0,1.0,"['Documentary', 'Animation']",2020
Dolittle,2020-01-02,175000000.0,251410631.0,101.0,"['Family', 'Comedy', 'Fantasy', 'Adventure']",2020
The Invisible Man,2020-02-26,7000000.0,144492724.0,124.0,"['Thriller', 'Science Fiction', 'Horror']",2020
Maya,2020-10-18,0.0,0.0,24.0,"['Thriller', 'Drama']",2020
The History of Cycling,2020-01-01,0.0,0.0,3.0,['Documentary'],2020
Cut and Chop,2020-07-21,0.0,0.0,90.0,"['Horror', 'Comedy']",2020
Promising Young Woman,2020-12-13,10000000.0,20379604.0,114.0,"['Thriller', 'Crime', 'Drama']",2020
Palm Springs,2020-07-10,5000000.0,1818417.0,90.0,"['Comedy', 'Romance', 'Science Fiction']",2020
Peninsula,2020-07-15,17000000.0,42698327.0,115.0,"['Horror', 'Action', 'Thriller', 'Adventure']",2020
WAVE!! Surfing Yappe!! - Chapter 3,2020-10-30,0.0,0.0,94.0,"['Animation', 'Drama']",2020
WAVE!! Surfing Yappe!! - Chapter 2,2020-10-16,0.0,0.0,88.0,"['Animation', 'Drama']",2020
Wicked Ones,2020-10-03,100000.0,0.0,104.0,"['Horror', 'Thriller']",2020
365 Days,2020-02-07,0.0,9458590.0,114.0,"['Romance', 'Drama']",2020
Blind ermittelt: Zerstörte Träume,2020-12-28,0.0,0.0,90.0,"['Crime', 'Mystery', 'Thriller', 'TV Movie']",2020
PAINTED POSTER,2020-01-13,0.0,0.0,1.0,"['Documentary', 'Animation']",2020
Missing In Greenwood,2020-03-01,130000.0,0.0,80.0,"['Comedy', 'Horror', 'Thriller']",2020
Coven,2020-07-14,0.0,0.0,80.0,['Horror'],2020
Shadowlands,2020-08-28,0.0,0.0,46.0,['Thriller'],2020
Freeze,2020-06-11,0.0,0.0,15.0,[],2020
Trolls World Tour,2020-03-11,90000000.0,49276818.0,91.0,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']",2020
The Outpost,2020-06-24,18000000.0,2133452.0,123.0,"['War', 'Drama', 'History', 'Action']",2020
Dangerous Drugs of Sex,2020-02-14,0.0,0.0,89.0,"['Thriller', 'Drama', 'Horror']",2020
A Nashville Christmas Carol,2020-11-21,0.0,0.0,85.0,"['TV Movie', 'Romance']",2020
Daytime Nightmare,2020-10-29,0.0,0.0,85.0,"['Thriller', 'Horror']",2020
"Tábor – sen, město, symbol",2020-03-25,0.0,0.0,0.0,['Documentary'],2020
Restricted Area,2020-07-30,0.0,0.0,90.0,['Thriller'],2020
硬糖少女303硬糖定律新专首唱会,2020-11-15,0.0,0.0,0.0,['Music'],2020
Fly Rocket Fly - Die Raketenträume des Lutz Kayser,2020-03-02,0.0,0.0,0.0,['Documentary'],2020
Holidate,2020-10-27,0.0,0.0,104.0,"['Comedy', 'Romance']",2020
Aadyaa,2020-02-21,0.0,0.0,120.0,['Thriller'],2020
Nato Raro,2020-12-12,0.0,0.0,0.0,['Drama'],2020
The Sky,2020-03-06,0.0,0.0,11.0,"['Science Fiction', 'Horror', 'Drama']",2020
The Old Guard,2020-07-09,70000000.0,0.0,125.0,"['Action', 'Fantasy']",2020
The Rental,2020-07-23,3500000.0,4311042.0,88.0,"['Horror', 'Thriller']",2020
"No More Darkness, No More Light",2020-04-15,0.0,0.0,13.0,['Crime'],2020
The House of Nod Halloween Special,2020-07-13,0.0,0.0,116.0,"['Comedy', 'Horror']",2020
The Croods: A New Age,2020-11-25,65000000.0,215905815.0,95.0,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",2020
Saving OurSelves: BET COVID-19 Relief Effort,2020-04-22,0.0,0.0,126.0,[],2020
The Lost,2020-10-14,0.0,0.0,81.0,"['Drama', 'Crime']",2020
#Alive,2020-06-24,6300000.0,13416285.0,98.0,"['Action', 'Horror', 'Science Fiction']",2020
Lucy Shimmers and the Prince of Peace,2020-10-19,0.0,0.0,87.0,"['Drama', 'Family']",2020
Onward,2020-02-29,200000000.0,141888276.0,102.0,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",2020
Mia,2020-01-15,0.0,0.0,90.0,['Romance'],2020
Two Words,2020-01-26,0.0,0.0,13.0,[],2020
Otto the Barbarian,2020-08-15,0.0,0.0,110.0,['Drama'],2020
Ho Ho Go!,2020-12-03,0.0,0.0,3.0,"['Animation', 'Comedy']",2020
American Pie Presents: Girls' Rules,2020-10-06,0.0,0.0,95.0,['Comedy'],2020
Sleepin',2020-10-30,0.0,0.0,5.0,['Music'],2020
The Photograph,2020-02-14,16000000.0,20690779.0,106.0,"['Drama', 'Romance']",2020
Wolfwalkers,2020-10-26,12000000.0,1310720.0,102.0,"['Animation', 'Family', 'Adventure', 'Fantasy']",2020
Court Martial,2020-01-19,131684.0,0.0,120.0,['Drama'],2020
Phantom Valley,2020-11-09,,,,,2020
MLK/FBI,2020-09-15,0.0,44877.0,104.0,['Documentary'],2020
We Can Be Heroes,2020-12-25,0.0,0.0,97.0,"['Family', 'Action', 'Fantasy', 'Comedy']",2020
Sinful,2020-07-24,0.0,0.0,74.0,['Thriller'],2020
The Furies,2020-05-07,0.0,0.0,72.0,"['Horror', 'Thriller', 'Western']",2020
Jan Borna aneb Dokreslení Janka,2020-08-26,0.0,0.0,0.0,['Documentary'],2020
The Nine Lives of Ozzy Osbourne,2020-09-07,0.0,0.0,86.0,"['Documentary', 'Music', 'TV Movie']",2020
Run,2020-11-20,1700000.0,5184368.0,90.0,"['Thriller', 'Horror', 'Drama']",2020
Goodbye Soviet Union,2020-07-10,1590000.0,0.0,86.0,"['Comedy', 'Drama']",2020
The Father,2020-12-23,6000000.0,21029340.0,97.0,['Drama'],2020
Small Chops,2020-01-31,0.0,0.0,98.0,['Drama'],2020
The SpongeBob Movie: Sponge on the Run,2020-08-14,60000000.0,4810790.0,95.0,"['Family', 'Comedy', 'Adventure', 'Animation']",2020
ColOZio,2020-01-24,0.0,0.0,91.0,['Comedy'],2020
Mont Foster,2020-03-13,0.0,0.0,97.0,['Thriller'],2020
Bone Cage,2020-09-17,0.0,0.0,89.0,['Drama'],2020
Premise,2020-05-04,0.0,0.0,7.0,[],2020
Lady Dallas,2020-02-20,0.0,0.0,20.0,['Drama'],2020
After We Collided,2020-09-02,14000000.0,47990414.0,105.0,"['Romance', 'Drama']",2020
Merkel: Anatomy of a Crisis,2020-04-15,0.0,0.0,118.0,['History'],2020
Sunrise,2020-11-11,0.0,0.0,10.0,['Horror'],2020
Flashback,2020-10-08,0.0,26747.0,97.0,"['Thriller', 'Mystery']",2020
Greyhound,2020-07-09,50300000.0,0.0,92.0,"['War', 'Action', 'Drama']",2020
Full Disclosure,2020-11-22,0.0,0.0,13.0,['Horror'],2020
The New Mutants,2020-04-02,67000000.0,49169594.0,94.0,"['Science Fiction', 'Horror', 'Action']",2020
Mare,2020-02-23,0.0,0.0,84.0,['Drama'],2020
The Unknown Man,2021-10-16,0.0,0.0,23.0,['Drama'],2021
Dune,2021-09-15,165000000.0,410668500.0,155.0,"['Science Fiction', 'Adventure']",2021
Spider-Man: No Way Home,2021-12-15,200000000.0,1921847111.0,148.0,"['Action', 'Adventure', 'Science Fiction']",2021
Fib the Truth,2021-09-09,0.0,0.0,89.0,"['Drama', 'Thriller']",2021
